,ID,Text,Question,Answer,the answer is in the text,tokenized text,tokenized Answer,Labeled Text
77,3496.b,"CSF increased in the year from £3.9 million to £4.7 million. CSF remains low compared to historical levels, due to reduced customer demand in light of the current credit environment.",What does the current credit environment entail?,reduced customer demand,True,"['CS', '##F', 'increased', 'in', 'the', 'year', 'from', '£', '##3', '.', '9', 'million', 'to', '£', '##4', '.', '7', 'million', '.', 'CS', '##F', 'remains', 'low', 'compared', 'to', 'historical', 'levels', ',', 'due', 'to', 'reduced', 'customer', 'demand', 'in', 'light', 'of', 'the', 'current', 'credit', 'environment', '.']","['reduced', 'customer', 'demand']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False]"
78,3500,Note 5 – Prior to 2012 the LTIP schemes were in fact better characterised as deferred annual bonus schemes. As such they are classified within the annual bonus value and any value is included in the annual bonus pay-out against maximum percentage.,What are the consequences of the LTIP schemes being better characterized as deferred annual bonus schemes prior to 2012?,they are classified within the annual bonus value and any value is included in the annual bonus pay-out against maximum percentage,True,"['Note', '5', '–', 'Prior', 'to', '2012', 'the', 'L', '##TI', '##P', 'schemes', 'were', 'in', 'fact', 'better', 'characterised', 'as', 'def', '##er', '##red', 'annual', 'bonus', 'schemes', '.', 'As', 'such', 'they', 'are', 'classified', 'within', 'the', 'annual', 'bonus', 'value', 'and', 'any', 'value', 'is', 'included', 'in', 'the', 'annual', 'bonus', 'pay', '-', 'out', 'against', 'maximum', 'percentage', '.']","['they', 'are', 'classified', 'within', 'the', 'annual', 'bonus', 'value', 'and', 'any', 'value', 'is', 'included', 'in', 'the', 'annual', 'bonus', 'pay', '-', 'out', 'against', 'maximum', 'percentage']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]"
79,3501,"As a result of the steps RBS had already taken to strengthen its capital position, a revised capital plan was not required by the PRA.",What reason was behind the PRA not requiring a revised capital plan?,the steps RBS had already taken to strengthen its capital position,True,"['As', 'a', 'result', 'of', 'the', 'steps', 'RB', '##S', 'had', 'already', 'taken', 'to', 'strengthen', 'its', 'capital', 'position', ',', 'a', 'revised', 'capital', 'plan', 'was', 'not', 'required', 'by', 'the', 'PR', '##A', '.']","['the', 'steps', 'RB', '##S', 'had', 'already', 'taken', 'to', 'strengthen', 'its', 'capital', 'position']","[False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]"
80,3502,Medium as likelihood of volatility is high but the potential impact at present is low due to the quantum of investment in Ireland.,What caused the potential impact being low at present?,the quantum of investment in Ireland,True,"['Medium', 'as', 'likelihood', 'of', 'vol', '##ati', '##lity', 'is', 'high', 'but', 'the', 'potential', 'impact', 'at', 'present', 'is', 'low', 'due', 'to', 'the', 'quantum', 'of', 'investment', 'in', 'Ireland', '.']","['the', 'quantum', 'of', 'investment', 'in', 'Ireland']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, False]"
81,3503,"Financial risk: As a VCT, the Company is exposed to market price risk, credit risk, liquidity risk, fair value risk, cash flow risk and interest rate risk. The Company’s income and expenditure is predominantly denominated in Sterling and hence the Company has limited foreign currency risk.",Why has the Company limited foreign currency risk?,The Company’s income and expenditure is predominantly denominated in Sterling,True,"['Financial', 'risk', ':', 'As', 'a', 'VC', '##T', ',', 'the', 'Company', 'is', 'exposed', 'to', 'market', 'price', 'risk', ',', 'credit', 'risk', ',', 'liquid', '##ity', 'risk', ',', 'fair', 'value', 'risk', ',', 'cash', 'flow', 'risk', 'and', 'interest', 'rate', 'risk', '.', 'The', 'Company', '’', 's', 'income', 'and', 'expenditure', 'is', 'predominantly', 'den', '##omi', '##nated', 'in', 'Sterling', 'and', 'hence', 'the', 'Company', 'has', 'limited', 'foreign', 'currency', 'risk', '.']","['The', 'Company', '’', 's', 'income', 'and', 'expenditure', 'is', 'predominantly', 'den', '##omi', '##nated', 'in', 'Sterling']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False]"
82,3504.a,"Comprehensive Income Revenues grew in the period, due to increased net positive revaluations of Group Businesses of £5.5m (2016: £1.4 m). Fund management fee income in ALS of £1.7m also showed an increase (2016: £0.6m) and reflects a full year of ALS trading as it was acquired part way through 2016.",What was the cause of the growth in comprehensive income revenues during the period?,increased net positive revaluations of Group Businesses of £5.5m (2016: £1.4 m),True,"['Comprehensive', 'Inc', '##ome', 'Revenue', '##s', 'grew', 'in', 'the', 'period', ',', 'due', 'to', 'increased', 'net', 'positive', 're', '##val', '##uations', 'of', 'Group', 'Business', '##es', 'of', '£', '##5', '.', '5', '##m', '(', '2016', ':', '£1', '.', '4', 'm', ')', '.', 'Fund', 'management', 'fee', 'income', 'in', 'AL', '##S', 'of', '£1', '.', '7', '##m', 'also', 'showed', 'an', 'increase', '(', '2016', ':', '£', '##0', '.', '6', '##m', ')', 'and', 'reflects', 'a', 'full', 'year', 'of', 'AL', '##S', 'trading', 'as', 'it', 'was', 'acquired', 'part', 'way', 'through', '2016', '.']","['increased', 'net', 'positive', 're', '##val', '##uations', 'of', 'Group', 'Business', '##es', 'of', '£', '##5', '.', '5', '##m', '(', '2016', ':', '£1', '.', '4', 'm', ')']","[False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
83,3504.b,"Comprehensive Income Revenues grew in the period, due to increased net positive revaluations of Group Businesses of £5.5m (2016: £1.4 m). Fund management fee income in ALS of £1.7m also showed an increase (2016: £0.6m) and reflects a full year of ALS trading as it was acquired part way through 2016.",Why does fund management reflect a full year of ALS trading?,it was acquired part way through 2016,True,"['Comprehensive', 'Inc', '##ome', 'Revenue', '##s', 'grew', 'in', 'the', 'period', ',', 'due', 'to', 'increased', 'net', 'positive', 're', '##val', '##uations', 'of', 'Group', 'Business', '##es', 'of', '£', '##5', '.', '5', '##m', '(', '2016', ':', '£1', '.', '4', 'm', ')', '.', 'Fund', 'management', 'fee', 'income', 'in', 'AL', '##S', 'of', '£1', '.', '7', '##m', 'also', 'showed', 'an', 'increase', '(', '2016', ':', '£', '##0', '.', '6', '##m', ')', 'and', 'reflects', 'a', 'full', 'year', 'of', 'AL', '##S', 'trading', 'as', 'it', 'was', 'acquired', 'part', 'way', 'through', '2016', '.']","['it', 'was', 'acquired', 'part', 'way', 'through', '2016']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, False]"
84,3505,"2017 PERFORMANCE • Developed infrastructure, although development rates declined due to lower productivity from contractors and equipment mechanical failures.",What was the effect of lower productivity from contractors and equipment mechanical failures?,"Developed infrastructure, although development rates declined",True,"['2017', 'P', '##ER', '##F', '##OR', '##MA', '##NC', '##E', '•', 'Dev', '##elo', '##ped', 'infrastructure', ',', 'although', 'development', 'rates', 'declined', 'due', 'to', 'lower', 'productivity', 'from', 'contractors', 'and', 'equipment', 'mechanical', 'failures', '.']","['Dev', '##elo', '##ped', 'infrastructure', ',', 'although', 'development', 'rates', 'declined']","[False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]"
85,3509,"Other expense, net Other expense, net increased by $85.0 million to $561.8 million for the year ended December 31, 2017 from $476.8 million in 2016, primarily due to a full year of interest expense incurred on borrowings used to fund the acquisition of Baxalta","What factor led to net income increasing by $85.0 million to $561.8 million for the year ended December 31, 2017?",a full year of interest expense incurred on borrowings used to fund the acquisition of Baxalta,True,"['Other', 'expense', ',', 'net', 'Other', 'expense', ',', 'net', 'increased', 'by', '$', '85', '.', '0', 'million', 'to', '$', '56', '##1', '.', '8', 'million', 'for', 'the', 'year', 'ended', 'December', '31', ',', '2017', 'from', '$', '47', '##6', '.', '8', 'million', 'in', '2016', ',', 'primarily', 'due', 'to', 'a', 'full', 'year', 'of', 'interest', 'expense', 'incurred', 'on', 'borrow', '##ings', 'used', 'to', 'fund', 'the', 'acquisition', 'of', 'Ba', '##xa', '##lta']","['a', 'full', 'year', 'of', 'interest', 'expense', 'incurred', 'on', 'borrow', '##ings', 'used', 'to', 'fund', 'the', 'acquisition', 'of', 'Ba', '##xa', '##lta']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
86,3510,"Environment As a company whose business is fundamentally based on intellectual capital and does not own its business premises, Ashmore has a limited direct impact on the environment and there are few environmental risks associated with the Group’s activities.",What is the reason Ashmore has a limited direct impact on the environment and few environmental risks associated with the Group’s activities?,a company whose business is fundamentally based on intellectual capital and does not own its business premises,True,"['Environment', 'As', 'a', 'company', 'whose', 'business', 'is', 'fundamental', '##ly', 'based', 'on', 'intellectual', 'capital', 'and', 'does', 'not', 'own', 'its', 'business', 'premises', ',', 'Ash', '##more', 'has', 'a', 'limited', 'direct', 'impact', 'on', 'the', 'environment', 'and', 'there', 'are', 'few', 'environmental', 'risks', 'associated', 'with', 'the', 'Group', '’', 's', 'activities', '.']","['a', 'company', 'whose', 'business', 'is', 'fundamental', '##ly', 'based', 'on', 'intellectual', 'capital', 'and', 'does', 'not', 'own', 'its', 'business', 'premises']","[False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
87,3513,"The Nomination Committee is chaired by Jan Åstrand. Its other members are Bob Contreras, Rob Barclay and David Shearer. The Committee therefore satisfies the requirement of paragraph B.2.1. of the Code that a majority of its members are to be independent Non-Executive Directors.",Why does the Committee satisfy the requirement of paragraph B.2.1. of the Code?,"The Nomination Committee is chaired by Jan Åstrand. Its other members are Bob Contreras, Rob Barclay and David Shearer",True,"['The', 'No', '##mination', 'Committee', 'is', 'chaired', 'by', 'Jan', 'Å', '##stra', '##nd', '.', 'Its', 'other', 'members', 'are', 'Bob', 'Con', '##tre', '##ras', ',', 'Rob', 'Barclay', 'and', 'David', 'Shea', '##rer', '.', 'The', 'Committee', 'therefore', 'sat', '##is', '##fies', 'the', 'requirement', 'of', 'paragraph', 'B', '.', '2', '.', '1', '.', 'of', 'the', 'Code', 'that', 'a', 'majority', 'of', 'its', 'members', 'are', 'to', 'be', 'independent', 'Non', '-', 'Executive', 'Directors', '.']","['The', 'No', '##mination', 'Committee', 'is', 'chaired', 'by', 'Jan', 'Å', '##stra', '##nd', '.', 'Its', 'other', 'members', 'are', 'Bob', 'Con', '##tre', '##ras', ',', 'Rob', 'Barclay', 'and', 'David', 'Shea', '##rer']","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
88,3514.a,"Income Statement The Group’s loss after tax for the year is $7.0 million (2016: profit after tax $0.9 million). The loss for the year was partly driven by increased operating expenses, but also impacted by foreign exchange gains of $8.0 million due to the strengthening of Sterling against the US",What caused the loss for the year?,"increased operating expenses, but also impacted by foreign exchange gains of $8.0 million",True,"['Inc', '##ome', 'State', '##ment', 'The', 'Group', '’', 's', 'loss', 'after', 'tax', 'for', 'the', 'year', 'is', '$', '7', '.', '0', 'million', '(', '2016', ':', 'profit', 'after', 'tax', '$', '0', '.', '9', 'million', ')', '.', 'The', 'loss', 'for', 'the', 'year', 'was', 'partly', 'driven', 'by', 'increased', 'operating', 'expenses', ',', 'but', 'also', 'impacted', 'by', 'foreign', 'exchange', 'gains', 'of', '$', '8', '.', '0', 'million', 'due', 'to', 'the', 'strengthening', 'of', 'Sterling', 'against', 'the', 'US']","['increased', 'operating', 'expenses', ',', 'but', 'also', 'impacted', 'by', 'foreign', 'exchange', 'gains', 'of', '$', '8', '.', '0', 'million']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False]"
89,3514.b,"Income Statement The Group’s loss after tax for the year is $7.0 million (2016: profit after tax $0.9 million). The loss for the year was partly driven by increased operating expenses, but also impacted by foreign exchange gains of $8.0 million due to the strengthening of Sterling against the US",What caused the strengthening of Sterling against the US?,foreign exchange gains of $8.0 million,True,"['Inc', '##ome', 'State', '##ment', 'The', 'Group', '’', 's', 'loss', 'after', 'tax', 'for', 'the', 'year', 'is', '$', '7', '.', '0', 'million', '(', '2016', ':', 'profit', 'after', 'tax', '$', '0', '.', '9', 'million', ')', '.', 'The', 'loss', 'for', 'the', 'year', 'was', 'partly', 'driven', 'by', 'increased', 'operating', 'expenses', ',', 'but', 'also', 'impacted', 'by', 'foreign', 'exchange', 'gains', 'of', '$', '8', '.', '0', 'million', 'due', 'to', 'the', 'strengthening', 'of', 'Sterling', 'against', 'the', 'US']","['foreign', 'exchange', 'gains', 'of', '$', '8', '.', '0', 'million']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False]"
90,3522,A moderate increase in residual risk due to external uncertainties and the pace and weight of regulatory change.,What is the effect of external uncertainties and the pace and weight of regulatory change?,A moderate increase in residual risk,True,"['A', 'moderate', 'increase', 'in', 'residual', 'risk', 'due', 'to', 'external', 'uncertain', '##ties', 'and', 'the', 'pace', 'and', 'weight', 'of', 'regulatory', 'change', '.']","['A', 'moderate', 'increase', 'in', 'residual', 'risk']","[True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
91,3523.a,The net decrease in current assets of $153.2m is due to a decrease in short-term deposits which have been used to fund additional capital investment in the business. The increase in current liabilities of $115.6m to $864.5m (2016: $748.9m) largely relates to an increase in trade and other payables,What factor led to the net decrease in current assets of $153.2m?,a decrease in short-term deposits which have been used to fund additional capital investment in the business,True,"['The', 'net', 'decrease', 'in', 'current', 'assets', 'of', '$', '153', '.', '2', '##m', 'is', 'due', 'to', 'a', 'decrease', 'in', 'short', '-', 'term', 'deposits', 'which', 'have', 'been', 'used', 'to', 'fund', 'additional', 'capital', 'investment', 'in', 'the', 'business', '.', 'The', 'increase', 'in', 'current', 'l', '##ia', '##bilities', 'of', '$', '115', '.', '6', '##m', 'to', '$', '86', '##4', '.', '5', '##m', '(', '2016', ':', '$', '74', '##8', '.', '9', '##m', ')', 'largely', 'relates', 'to', 'an', 'increase', 'in', 'trade', 'and', 'other', 'pay', '##ables']","['a', 'decrease', 'in', 'short', '-', 'term', 'deposits', 'which', 'have', 'been', 'used', 'to', 'fund', 'additional', 'capital', 'investment', 'in', 'the', 'business']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
92,3523.b,The net decrease in current assets of $153.2m is due to a decrease in short-term deposits which have been used to fund additional capital investment in the business. The increase in current liabilities of $115.6m to $864.5m (2016: $748.9m) largely relates to an increase in trade and other payables,What was the consequence of an increase in trade and other payables?,The increase in current liabilities of $115.6m to $864.5m (2016: $748.9m),True,"['The', 'net', 'decrease', 'in', 'current', 'assets', 'of', '$', '153', '.', '2', '##m', 'is', 'due', 'to', 'a', 'decrease', 'in', 'short', '-', 'term', 'deposits', 'which', 'have', 'been', 'used', 'to', 'fund', 'additional', 'capital', 'investment', 'in', 'the', 'business', '.', 'The', 'increase', 'in', 'current', 'l', '##ia', '##bilities', 'of', '$', '115', '.', '6', '##m', 'to', '$', '86', '##4', '.', '5', '##m', '(', '2016', ':', '$', '74', '##8', '.', '9', '##m', ')', 'largely', 'relates', 'to', 'an', 'increase', 'in', 'trade', 'and', 'other', 'pay', '##ables']","['The', 'increase', 'in', 'current', 'l', '##ia', '##bilities', 'of', '$', '115', '.', '6', '##m', 'to', '$', '86', '##4', '.', '5', '##m', '(', '2016', ':', '$', '74', '##8', '.', '9', '##m', ')']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]"
93,3525,"Anglo Pacific earns a royalty over all throughput from the EVBC process plant and is not restricted to licence geographic boundaries. VALUATION The EVBC royalty is classified as an available-for-sale equity financial asset within royalty financial instruments on the balance sheet. As such, the asset is carried at fair value.",Why is the asset carried at fair value?,The EVBC royalty is classified as an available-for-sale equity financial asset within royalty financial instruments on the balance sheet,True,"['Anglo', 'Pacific', 'earn', '##s', 'a', 'royalty', 'over', 'all', 'through', '##put', 'from', 'the', 'E', '##VB', '##C', 'process', 'plant', 'and', 'is', 'not', 'restricted', 'to', 'licence', 'geographic', 'boundaries', '.', 'VA', '##L', '##U', '##AT', '##ION', 'The', 'E', '##VB', '##C', 'royalty', 'is', 'classified', 'as', 'an', 'available', '-', 'for', '-', 'sale', 'equity', 'financial', 'asset', 'within', 'royalty', 'financial', 'instruments', 'on', 'the', 'balance', 'sheet', '.', 'As', 'such', ',', 'the', 'asset', 'is', 'carried', 'at', 'fair', 'value', '.']","['The', 'E', '##VB', '##C', 'royalty', 'is', 'classified', 'as', 'an', 'available', '-', 'for', '-', 'sale', 'equity', 'financial', 'asset', 'within', 'royalty', 'financial', 'instruments', 'on', 'the', 'balance', 'sheet']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]"
94,3526,"However, we should not let the concerns highlighted above detract from the likelihood that technology should continue to grow its influence over the global economy. As such, your board shares the Manager’s positive view that the case for strong relative performance from the technology sector remains robust.",Why does the Board believe that the case for strong relative performance from the technology sector remains robust?,we should not let the concerns highlighted above detract from the likelihood that technology should continue to grow its influence over the global economy,True,"['However', ',', 'we', 'should', 'not', 'let', 'the', 'concerns', 'highlighted', 'above', 'de', '##tract', 'from', 'the', 'likelihood', 'that', 'technology', 'should', 'continue', 'to', 'grow', 'its', 'influence', 'over', 'the', 'global', 'economy', '.', 'As', 'such', ',', 'your', 'board', 'shares', 'the', 'Manager', '’', 's', 'positive', 'view', 'that', 'the', 'case', 'for', 'strong', 'relative', 'performance', 'from', 'the', 'technology', 'sector', 'remains', 'robust', '.']","['we', 'should', 'not', 'let', 'the', 'concerns', 'highlighted', 'above', 'de', '##tract', 'from', 'the', 'likelihood', 'that', 'technology', 'should', 'continue', 'to', 'grow', 'its', 'influence', 'over', 'the', 'global', 'economy']","[False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
95,3532,The Directors have determined that three years is an appropriate period over which to provide its viability statement because it aligns with the Group’s business planning horizon.,What is the reason the Directors have determined that three years is an appropriate period for providing the viability statement?,it aligns with the Group’s business planning horizon,True,"['The', 'Directors', 'have', 'determined', 'that', 'three', 'years', 'is', 'an', 'appropriate', 'period', 'over', 'which', 'to', 'provide', 'its', 'via', '##bility', 'statement', 'because', 'it', 'al', '##ign', '##s', 'with', 'the', 'Group', '’', 's', 'business', 'planning', 'horizon', '.']","['it', 'al', '##ign', '##s', 'with', 'the', 'Group', '’', 's', 'business', 'planning', 'horizon']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, False]"
96,3536,"Returns to shareholders As a result of our strong cash flow generation and proceeds from the further simplification of our portfolio, we launched a £300m share buyback during 2017, which was completed on 16 February 2018, repurchasing a total of 42.8m shares at an average price of 700p.",What was the consequence of their strong cash flow generation and the proceeds from the simplification of their portfolio?,"we launched a £300m share buyback during 2017, which was completed on 16 February 2018, repurchasing a total of 42.8m shares at an average price of 700p",True,"['Return', '##s', 'to', 'shareholders', 'As', 'a', 'result', 'of', 'our', 'strong', 'cash', 'flow', 'generation', 'and', 'proceeds', 'from', 'the', 'further', 'si', '##mp', '##lification', 'of', 'our', 'portfolio', ',', 'we', 'launched', 'a', '£', '##30', '##0', '##m', 'share', 'buy', '##back', 'during', '2017', ',', 'which', 'was', 'completed', 'on', '16', 'February', '2018', ',', 're', '##pur', '##cha', '##sing', 'a', 'total', 'of', '42', '.', '8', '##m', 'shares', 'at', 'an', 'average', 'price', 'of', '700', '##p', '.']","['we', 'launched', 'a', '£', '##30', '##0', '##m', 'share', 'buy', '##back', 'during', '2017', ',', 'which', 'was', 'completed', 'on', '16', 'February', '2018', ',', 're', '##pur', '##cha', '##sing', 'a', 'total', 'of', '42', '.', '8', '##m', 'shares', 'at', 'an', 'average', 'price', 'of', '700', '##p']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]"
97,3537,"Mitigation: While research underlines consumers’ continued desire for natural diamonds owing to their inherent value and rarity, De Beers has a comprehensive strategy to mitigate risk of both the entry of undisclosed synthetics into the pipeline and the potentially misleading marketing of disclosed synthetics.",What is the reason behind consumers' continued desire for natural diamonds?,their inherent value and rarity,True,"['Mi', '##ti', '##gation', ':', 'While', 'research', 'under', '##lines', 'consumers', '’', 'continued', 'desire', 'for', 'natural', 'diamonds', 'owing', 'to', 'their', 'inherent', 'value', 'and', 'r', '##arity', ',', 'De', 'Beer', '##s', 'has', 'a', 'comprehensive', 'strategy', 'to', 'mit', '##igate', 'risk', 'of', 'both', 'the', 'entry', 'of', 'undisclosed', 'synthetic', '##s', 'into', 'the', 'pipeline', 'and', 'the', 'potentially', 'misleading', 'marketing', 'of', 'disclosed', 'synthetic', '##s', '.']","['their', 'inherent', 'value', 'and', 'r', '##arity']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
98,3540.a,"Our regretted institutional attrition rate has been relatively low during the period, and is a function of our client outcome-led approach to engaging, as I described earlier. As a result, our AUM/NUM growth has been strong. This, coupled with investment performance, has led AUM/NUM growth in the three years to be 21% per annum.",Why has their AUM/NUM growth been strong?,"Our regretted institutional attrition rate has been relatively low during the period, and is a function of our client outcome-led approach to engaging, as I described earlier",True,"['Our', 'regretted', 'institutional', 'at', '##tri', '##tion', 'rate', 'has', 'been', 'relatively', 'low', 'during', 'the', 'period', ',', 'and', 'is', 'a', 'function', 'of', 'our', 'client', 'outcome', '-', 'led', 'approach', 'to', 'engaging', ',', 'as', 'I', 'described', 'earlier', '.', 'As', 'a', 'result', ',', 'our', 'AU', '##M', '/', 'N', '##UM', 'growth', 'has', 'been', 'strong', '.', 'This', ',', 'coupled', 'with', 'investment', 'performance', ',', 'has', 'led', 'AU', '##M', '/', 'N', '##UM', 'growth', 'in', 'the', 'three', 'years', 'to', 'be', '21', '%', 'per', 'an', '##num', '.']","['Our', 'regretted', 'institutional', 'at', '##tri', '##tion', 'rate', 'has', 'been', 'relatively', 'low', 'during', 'the', 'period', ',', 'and', 'is', 'a', 'function', 'of', 'our', 'client', 'outcome', '-', 'led', 'approach', 'to', 'engaging', ',', 'as', 'I', 'described', 'earlier']","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
99,3540.b,"Our regretted institutional attrition rate has been relatively low during the period, and is a function of our client outcome-led approach to engaging, as I described earlier. As a result, our AUM/NUM growth has been strong. This, coupled with investment performance, has led AUM/NUM growth in the three years to be 21% per annum.",What was the consequence of strong AUM/NUM growth coupled with investment performance?,AUM/NUM growth in the three years to be 21% per annum,True,"['Our', 'regretted', 'institutional', 'at', '##tri', '##tion', 'rate', 'has', 'been', 'relatively', 'low', 'during', 'the', 'period', ',', 'and', 'is', 'a', 'function', 'of', 'our', 'client', 'outcome', '-', 'led', 'approach', 'to', 'engaging', ',', 'as', 'I', 'described', 'earlier', '.', 'As', 'a', 'result', ',', 'our', 'AU', '##M', '/', 'N', '##UM', 'growth', 'has', 'been', 'strong', '.', 'This', ',', 'coupled', 'with', 'investment', 'performance', ',', 'has', 'led', 'AU', '##M', '/', 'N', '##UM', 'growth', 'in', 'the', 'three', 'years', 'to', 'be', '21', '%', 'per', 'an', '##num', '.']","['AU', '##M', '/', 'N', '##UM', 'growth', 'in', 'the', 'three', 'years', 'to', 'be', '21', '%', 'per', 'an', '##num']","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False]"
