ID;Text;Question;Answer
5166.1;The Directors believe this growth is driven by consumer preferences moving away from chain and branded pubs and towards pubs with an individual identity and an ambience which reflects the local market.;What explains the growth, according to the Directors?;consumer preferences moving away from chain and branded pubs and towards pubs with an individual identity and an ambience which reflects the local market
2356;— Missed opportunities due to failure to mobilise resources efficiently.;What was the reason for the missed opportunities?;failure to mobilise resources efficiently
3256;Private healthcare benefits are provided through third party providers and therefore the cost to the Company and the value to the Director may vary from year to year. It is intended the maximum value of benefits offered will remain broadly in line with market practice.;Why may the cost to the Company and the value to the Director vary from year to year?;Private healthcare benefits are provided through third party providers
5138;Reported Revenue and Underlying Operating Profit increased by 14.2 and 10.0 per cent respectively, principally due to the Bilco and Giesse acquisitions and favourable exchange rates on translation.;What were the consequences of Bilco and Giesse acquisitions and favourable exchange rates on translation?;Reported Revenue and Underlying Operating Profit increased by 14.2 and 10.0 per cent respectively
3609;• For the acquisition of the JOBY and Lowepro brands and RTMotion – excluded the businesses from measurement of Group cash conversion given that there was only three months left of the year and that the calculation involves an average of annual and quarterly cash conversion measures.;Why were the JOBY and Lowepro brands and RTMotion businesses excluded from the measurement of Group cash conversion for their acquisition?;there was only three months left of the year and that the calculation involves an average of annual and quarterly cash conversion measures
5355.2.b;We anticipate, given the items discussed, that H1 2018 net debt will be in the range of £650 to £680 million, subject to timing on asset disposals. This is then expected to reduce in the second half of the year as the first half outflows on EfW are matched with similar levels of anticipated inflows later in the year.;What is the expected reduction in the second half of the year attributed to?;the first half outflows on EfW are matched with similar levels of anticipated inflows later in the year
928;At 31 December 2017 the Board was composed of eight independent non-executive directors and one executive director (the Chief Executive Officer). The Board is therefore independent of the Company's executive management. All the directors are wholly independent of the Company's various investment managers.;What explains the Board's independence from the Company's executive management?;At 31 December 2017 the Board was composed of eight independent non-executive directors and one executive director (the Chief Executive Officer)
5048.1;Total revenue increased by 1.7% to £4,221.7m with the combination of strong remarketing performance and the annual uplift in mobility allowances (increased by 1% from April 2017) more than offsetting the marginal reduction in customer numbers.;What factors contributed to more than offsetting the marginal reduction in customer numbers?;Total revenue increased by 1.7% to £4,221.7m with the combination of strong remarketing performance and the annual uplift in mobility allowances (increased by 1% from April 2017)
3559;Resolutions 1, 2, 3, 4 ,5, 6, 7, 8 and 9 are being proposed as ordinary resolutions (and therefore need the approval of a simple majority of those shareholders who are present and voting in person or by proxy at the AGM);What is the implication of resolutions 1, 2, 3, 4 ,5, 6, 7, 8 and 9 are being proposed as ordinary resolutions?;need the approval of a simple majority of those shareholders who are present and voting in person or by proxy at the AGM
3034;The Group continues to operate in diverse and increasingly demanding niche/specialist sectors. As such, the Group's strategic planning and review processes are periodically reviewed to ensure alignment of corporate, sector, regional and support goals within the strategic plan in order to mitigate risks.;What is the effect of the Group continuing to operate in diverse and increasingly demanding niche/specialist sectors?;the Group's strategic planning and review processes are periodically reviewed to ensure alignment of corporate, sector, regional and support goals within the strategic plan in order to mitigate risks
1538;This year, our environmental indicators have improved due to higher revenues and economies of scale.;Why have their environmental indicators improved this year?;higher revenues and economies of scale
3574;Due to the inherent nature of the industry and its reliance upon estimated meter readings, revenue includes the Directors' best estimate of differences between estimated sales and billed sales.;What was the impact of the industry's nature and its reliance on estimated meter readings?;revenue includes the Directors' best estimate of differences between estimated sales and billed sales
