ID,Text,Question,Answer
5470.a,"Adjusted EBITDA grew by 21.9% to £2.1m (2016: £1.7m). EBITDA as a percentage of sales fell slightly from 34.2% to 32.8%, primarily due to a small increase in manpower costs as the structure required to run the enlarged division was established.",What was the effect of the small increase in manpower costs?,EBITDA a percentage of sales fell slightly from 34.2% to 32.8% the structure required to run the enlarged division was established
5393.2.a,"Whilst the Pound trades at far lower levels than it did before the Brexit referendum, over the past 12 months it has strengthened against the major currencies to which this portfolio is exposed, and thus the overall impact of currencies was to reduce Sterling returns by almost 4%. It is not our policy to hedge currency risk and thus changes in the level of the Pound will continue to have an effect on your Company's returns.",What was the consequence of the Pound strengthening over the past 12 months against the major currencies to which this portfolio is exposed?,the overall impact of currencies was to reduce Sterling returns by almost 4%
3952,"Current assets increased by £133.4 million to £292.6 million (2016: £159.2 million), due to the growth in the closing cash balance. The cash balance of £265.1 million (2016: £130.6 million) includes £51.5 million (2016: £33.8 million) of cash payable to our Restaurant Partners shortly after the period end.",What caused current assets to increase by £133.4 million to £292.6 million in 2017 from £159.2 million in 2016?,the growth in the closing cash balance
3921,"Cumulative free cash flow is defined as net cash inflow from operating activities, less capital expenditure, less the cash flow input of certain adjusted items. Free cash flow is the most appropriate measure of cash flow performance because it relates to cash generated to finance additional investments in business opportunities",What factor explains that free cash flow is the most appropriate measure of cash flow performance?,it relates to cash generated to finance additional investments in business opportunities
3088.a,"Group net assets at the year-end were £995,864 (2016: £1,166,089), a decrease of £170,225 (14.6%) due to net losses in the year generated from other operating costs from site costs written off.","What caused a reduction in Group net assets of £170,225 or 14.6%?",net losses in the year generated from other operating costs from site costs written off
5104.1,"Property, plant and equipment increased by £370.4m; capital additions were £183.9m which was £54.1m (42%) ahead of depreciation charged in the period, due to continued investment. The capex spend relating to current year acquisitions was £15.7m. The £36.7m of derivative financial instruments largely comprise the mark-to-market value of euro currency swaps taken out in 2011 to hedge the US dollar borrowings from the US Private Placement (USPP).",What did the continued investment result in?,"Property, plant and equipment increased by £370.4m; capital additions were £183.9m which was £54.1m (42%) ahead of depreciation charged in the period"
3198,"Balance sheet and cash Net assets at 31 March 2017 were £204.3 million, an increase from £187.0 million last year mainly due to retained profits. This equates to net assets per share of 271.3 pence (31 March 2016: 249.8 pence).","What led to net assets increasing to £204.3 million as of 31 March 2017, up from £187.0 million the previous year?",retained profits
5147.2,"During 2017, we sold residual certificates in one of our securitisation vehicles, PMF 2017-1B, to a third party in a transaction which resulted in the full derecognition of the underlying mortgage assets from the Group and delivered a net gain on sale of loans of £17.7 million (2016: £nil). Our total income for 2017 increased by 82.5% year-on-year to £170.2 million (2016: £93.3 million).","What was the outcome of the sale of residual certificates in a securitisation vehicle, PMF 2017-1B, to a third party in 2017?",the full derecognition of the underlying mortgage assets from the Group and delivered a net gain on sale of loans of £17.7 million (2016: £nil)
1784.a,"Shareholders will be aware that the Fund's portfolio contains stocks which the Manager considers to be high-quality and feels are priced attractively. Consequently, during times when emerging stock markets appreciate very rapidly and are driven by a narrow sector of the market, the Fund's performance is likely to lag that of the broader market or indices heavily influenced by that sector.","What are the effects of shareholders being aware that the Fund's portfolio contains high-quality, attractively-priced stocks according to the Manager?",during times when emerging stock markets appreciate very rapidly and are driven by a narrow sector of the market the Fund's performance is to lag that of the broader market or indices
6101.a,"After taking account of these factors, underlying revenue increased in our business channel. Wholesale revenues have declined slightly during the year as a result of lower voice revenues and, as anticipated, our non-core contact centre and publishing revenues have continued to decline.",What were the consequences of taking account of these factors?,underlying revenue increased in our business channel
1914,"The Group's outcome-orientated approach, which focuses on tailoring solutions using the Group's various skillsets in order to achieve client outcomes, has conduct at its core. Therefore, in assessing the Group's risks, the Directors have considered the FCA's 11 principles for businesses.",What motivated the Directors to consider the FCA's 11 principles for business when assessing the Group's risk?,"The Group's outcome-orientated approach, which focuses on tailoring solutions using the Group's various skillsets in order to achieve client outcomes, has conduct at its core"
752,Conduct risk. Customer outcomes. Risk appetite - Zero/Low. The risk that clients or the wider market suffer detriment as a result of inappropriate behaviour or actions by staff or business partners.,What is the reason behind the risk that clients in the wider market might suffer detriment?,inappropriate behaviour or actions by staff or business partners
1546,"In accordance with Article 78 of the Company's articles of association and provision B.7.1 of the Code, Jacqueline de Rojas, Andrew Wyllie and David McManus are due to offer themselves for election/re-election at the 2018 Annual General Meeting (AGM).",What are the implications of Article 78 of the Company's articles of association and provision B.7.1 of the Code?,"Jacqueline de Rojas, Andrew Wyllie and David McManus are due to offer themselves for election/re-election at the 2018 Annual General Meeting (AGM)"
1924,"In addition to designing the Remuneration Policy and generally dealing with the remuneration-related matters arising as a consequence of the IPO, the Committee undertook a number of other activities.",What caused the remuneration-related matters?,the IPO the Committee undertook number of other activities
1205,"Our objectives are to obtain reasonable assurance about whether the financial statements as a whole are free from material misstatement, whether due to fraud or error, and to issue an auditor's report that includes our opinion.",What two factors are considered to lead to material misstatement?,obtain assurance the financial statements as a whole fraud or error
6041.1,"• In a highly competitive market, CCF has focused on passing through significant cost price inflation on specific insulation products. The business is generating good operating leverage as the new branches opened in late 2015 reach maturity. Differentiation, and therefore market outperformance, is driven by the development of a deeper understanding of customer requirements, and in so doing, forming closer customer relationships.",What does the good operating leverage of the business owe to?,the new branches opened in late 2015 reach maturity development of a deeper understanding of customer requirements
2193,The outcome of the annual bonus for the year ended 30 September 2017 was due to the continued strong underlying financial performance aligned with the delivery of the Group's long term strategy.,What does the outcome of the annual bonus for the year ended 30 September 2017 owe to?,the continued strong underlying financial performance aligned with the delivery of the Group's long term strategy
2679,Long-term incentive plan 2015 PSP – review of achievement of performance measures 2018 LTIP – setting targets that ensure significant stretch The 2015 awards will not vest due to performance conditions not being satisfied.,What is the impact of performance conditions not being satisfied?,The 2015 awards will not vest
6005.b,"Miles Roberts Group Chief Executive ""We are delighted to report another year of good growth for DS Smith, delivered through a combination of acquisitions and organic development. We have again expanded our customer offering during the year both geographically and through our continuous focus on innovative solutions for our customers, and we have delivered against all our medium-term financial targets."" Adjusted operating profit increased by 5 per cent on a constant currency basis to £443 million (17 per cent on a reported basis), driven by the contribution from volume growth, contributing 9 per cent growth (£38 million), and from the net contribution of businesses acquired and disposed of, contributing 2 per cent growth (£10 million). Input cost increases were driven by a rise in the cost of raw materials and other operating costs, which impacted profit by £36 million.",What does the increase in input cost result from?,"contribution from volume growth, contributing 9 per cent growth (£38 million), and net contribution of businesses acquired and disposed of, contributing 2 per cent growth (£10 million"
2692,"For the 12 months following admission, we are targeting a dividend of 6.0p per share, equating to a yield of 6% on the 100p IPO issue price, on an ungeared basis. For the period from admission to 31 December 2017, our target dividend was therefore 4.5p per share.",Why was their target dividend 4.5p per share for the period from admission to 31 December 2017?,"For the 12 months following , we are targeting a dividend of 6.0p per share, equating to a yield of 6% on the 100p IPO issue price, on an ungeared basis"
2730,Impairment of goodwill and intangibles The Group holds a significant amount of goodwill and intangible assets on the Statement of Financial Position as a result of acquisitions.,What do acquisitions entail?,The Group holds a significant amount of goodwill and intangible assets on the Statement of Financial Position
3927.a,Reported profit before tax decreased to £3.5m (2016: £13.0m) as a result of higher amortisation and finance costs following the acquisition of 6PM plus an impairment charge related to 6PM. The impairment arose from a reassessment of the forecasts prompted by the emergence of inherited issues as described above.,What factors led to the decrease in reported profit before tax to £3.5 million in 2017?,higher amortisation and finance costs following the acquisition of 6PM plus an impairment charge related to 6PM a assessment of the forecast of issues as described above
6093,"Having undertaken its review, the Committee is satisfied that the external auditor has been independent and effective. Deloitte has indicated its willingness to continue in office and the Committee has recommended Deloitte's re-appointment to the Board. A resolution to re-appoint Deloitte as the external auditor will therefore be proposed at the AGM to be held in May 2018.",Why will Deloitte be proposed to be re-appointed as the external auditor at the AGM of May 2018?,Deloitte has indicated its willingness to continue in office the Committee has recommended Deloitte's re-appointment to the Board A resolution to re-appoint te
4029.b,"During the financial year, the Group carried out a strategic review of its warehouse operations which has led to a restructuring of these facilities. As a result, the Group announced the closure of its distribution centre in Northampton and a number of regional warehousing facilities",What was the reason the Group announced the closure of its distribution centre in Northampton and several regional warehousing facilities?,"During the financial year, the Group carried out a strategic review of its warehouse operations which has led to a restructuring of these facilities"
3783,Patrick Bousquet-Chavanne Continued improvements in online sales conversion and successful marketing campaigns to help drive store footfall. Target payment made as a result of performance against these measures.,What factor led to the target payment?,performance against these measures
3815,Thanks are due to Stephen for his leadership in establishing the Committee and developing it to the extent that he was able to hand the Chairmanship over with the Committee well positioned to address future challenges.,Why are thanks due to Stephen?,his leadership in establishing the Committee and developing it to the extent that he was able to hand the Chairmanship over with the Committee well positioned to address future challenges
3680,Presentation of non-trading and exceptional items. The Group discloses non-trading and exceptional items separately due to their size or incidence to enable a better understanding of performance. This is a key judgemental area which has been subject to recent pronouncements on quantum and presentation from the Financial Reporting Council.,What is the reason the Group discloses non-trading and exceptional items separately?,their size or incidence to enable a better understanding of performance
930,"Translation of the Group's non-Sterling denominated balance sheet resulted in a foreign exchange translation gain of £7.8 million, principally as a result of the strength of the US dollar against Sterling. The sensitivity of the Group to exchange rate movements, including GBP:USD, is shown in note 21.",What was the outcome of translating the Group's non-Sterling denominated balance sheet with a strong US dollar against Sterling?,"a foreign exchange translation gain of £7.8 million,"
1261,"As a result of the Neptune capital purchase stage payments, the currency with the greatest impact on Group results in the year has been the US dollar.",What have the Neptune capital purchase stage payments resulted in?,the currency with the greatest impact on Group results in the year has been the US dollar
5230,"Our employees continue to manage and prioritise health and safety, resulting in another year of improved safety performance.",What prompted another year of improved safety performance?,Our employees continue to manage and prioritise health and safety
2253,Maximum bonus payments are made only on the achievement of outstanding performance. Performance targets are set at the start of the financial year and the level of bonus paid is determined by the Committee after the year end based on performance against target.,What factors determine the level of bonus payments?,target
5392,"The newly combined UK Division, comprising bus and coach, delivered a very impressive second half performance (reversing a first half decline) resulting in revenue growth of 0.6% and profit growth of 5.3%.",What accounts for the 0.6% revenue growth and the 5.3% profit growth?,"The newly combined UK Division, comprising bus and coach, delivered a very impressive second half performance (reversing a first half decline)"
3572,"Because the BHC Act generally restricts the activities of BHCs to banking and activities closely related to banking, Barclays PLC, Barclays Bank PLC and BUSL have elected to be treated as financial holding companies under the BHC Act.",What is the consequence of the BHC Act generally restricting the activities of BHCs to banking and closely related activities?,"Barclays PLC, Barclays Bank PLC and BUSL have elected to be treated as financial holding companies under the BHC Act"
8936,It is undeniable that at present Centrica faces a higher level of external uncertainty. It is therefore imperative that we focus on the things we can control to underpin our performance.,Why is it imperative for them to focus on the things within their control to support their performance?,It is undeniable that at present Centrica facesa higher level of external uncertainty
1244,"As a result of the actual performance, the business element of the AIP award achieved was 76.4% of the maximum opportunity.",What is the effect of the actual performance?,the business element of the AIP award achieved was 76.4% of the maximum opportunity
2756,"In view of this excellent set of results, the Board is recommending a final dividend of 16.0 pence per share making a total for the year of 22.0 pence per share, an increase of 17%.",What is the implication of the excellent set of results?,"the Board is recommending a final dividend of 16.0 pence per share making a total for the year of 22.0 pence per share, an increase of 17%"
1178,Revenue from our Strategic Marketing segment increased by 13% as a result of both strong organic and acquisitive growth.,What did strong organic and acquisitive growth lead to?,Revenue from our Strategic Marketing segment increased by 13%
2854.a,"A further issue stemming from the platform engineering concept relates directly to the manufacturing process itself. Our manufacturing partner operates in a small batch-size environment, resulting in a more job-shop approach rather than a large scale manufacturing process and as a consequence has lost productivity due to frequent changeovers.",What is the implication of their manufacturing partner operating in a small batch-size environment?,a more job-shop approach rather than a large scale manufacturing process productivity frequent changeovers
5443.b,"We made some adjustments to our proposition in 2017, given the potential uncertainty ahead and tight margins in certain areas. We therefore decided to restrict lending growth in consumer, and commercial real estate sectors.","What motivated the decision to restrict lending growth in consumer, and commercial real estate sectors?","We made some adjustments to our proposition in 2017, given the potential uncertainty ahead and tight margins in certain areas"
1735,"The Company operates in numerous countries and as a consequence has foreign exchange exposure. The main operating currencies of the Company are the U.S. dollar, Pounds sterling, Swiss franc, Canadian dollar, Japanese yen and the Euro.",What explains the Company's foreign exchange exposure?,The Company operates in numerous countries
1094,"Tungsten is constantly developing and upgrading many aspects of its technology software and hardware. As a result, there is a risk of failure or inefficiencies in its operations, systems and infrastructure.",What are the implications of Tungsten being constantly developing and upgrading many aspects of its technology software and hardware?,"there is a risk of failure or inefficiencies in its operations, systems and infrastructure"
3326,"Succession planning has again been a key area of focus for the Committee during the year. Non-Executive Director, Penny James left the Board in September 2017 due to change in her Executive role.",What was the cause for Penny James leaving the Board in September 2017?,change in her Executive role
1817,"Other income comprises commissions earned on these products, together with rental income, foreign exchange movements and other ancillary fees. In 2017, other income reduced to £9.1 million (2016: £11.5 million), due to lower commission income and lower foreign exchange gains.",What did a lower commission income and lower foreign exchange gains translate to?,"In 2017, other income reduced to £9.1 million (2016: £11.5 million)"
2047,"– Inadequate innovation due to low R&D investment, R&D skills gap or poor product development execution.",What factors contribute to an inadequate innovation?,"low R&D investment, R&D skills gap or poor product development execution"
3259,"The tax rate on adjusted profit in FY 2017 was 25.8% (2016: 24.7%), higher than initially guided principally due to a change in the geographic mix of our taxable profits, in addition to a change in the transfer pricing approach by an overseas tax authority.",What were the reasons the tax rate on adjusted profit in FY 2017 was higher than initially guided?,"a change in the geographic mix of our taxable profits, in addition to a change in the transfer pricing approach by an overseas tax authority"
1656,"However, due to the size and nature of the Company, the Board has concluded that it is not necessary at this stage to set up an internal audit function. This decision will be kept under review.",What have been the implications of the size and nature of the Company?,the Board has concluded that it is not necessary at this stage to set up an internal audit function
5049,Whilst the impact of a changing sales mix and competitive pricing pressures are likely to persist over the rest of 2018 we expect to deliver at least double digit growth in underlying EBITDA in this division and to see further strong sales growth driven by a growing portfolio of products and a wider geographical sales reach for these products.,What factors contribute to the expectation of further strong sales growth?,a growing portfolio of products and a wider geographical sales reach for these products
5212,"Our diverse development programme includes creating new homes for shared ownership, giving first-time buyers the opportunity to get onto the property ladder.",What is the consequence of the diverse development program aimed at creating new homes for shared ownership?,giving first-time buyers the opportunity to get onto the property ladder
1684,"Based on the considerable business press coverage, there is increasing uncertainty and concern on what form Brexit will take due to the relative lack of detail and clarity therein.",What have been the results of the relative lack of detail and clarity?,the business press coverage there is increasing uncertainty and concern on what form Brexit will take
1327,The Board has therefore assessed the amount of Pillar II capital required to be £111.1 million (30 June 2016: £99.9 million). The net increase of £11.2 million compared with the prior year is largely attributable to a higher market risk requirement reflecting more volatile market conditions.,What was the main cause of the net increase of £11.2 million compared with the prior year?,a higher market risk requirement reflecting more volatile market conditions
1979.a,"We remain committed to managing the Maltby pension scheme over the long term. Given the relative immaturity of the scheme, the optimal strategy is to continue to service the scheme and, hence, going forward we will no longer report the retirement benefit obligation in the Legacy category.",What are the implications of the relative immaturity of the scheme?,the optimal strategy is to continue to service the scheme and we will no longer report the retirement benefit obligation in the Legacy category
3174.b,All instances of Board and committee meeting non-attendances throughout the year were due to ad-hoc meetings being arranged at short notice meaning members were unable to attend due to prior engagements.,What caused members to be unable to attend ad-hoc meetings?,All of Board and committee meeting -attendance prior engagements
3886,"No emissions data has been included in the emissions table where Urban&Civic has an interest in property or operations, but does not have operational control. Consequently, tenant consumption and certain joint ventures have been omitted from the presented analysis.",What led to the omission of tenant consumption and certain joint ventures from the presented analysis?,"No emissions data has been included in the emissions table where Urban&Civic has an interest in property or operations, but does not have operational control"
2929,External servicing fees decreased to £1.5m in 2017 (2016: £2.6m) due to the transfer of servicing for acquired first charge residential loan book to the Bank's operation in India during the year and the further run-off of the personal loans portfolio.,What caused the decrease in external servicing fees to £1.5m in 2017 from £2.6m in 2016?,the transfer of servicing for acquired first charge residential loan book to the Bank's operation in India during the year and the further run-off of the personal loans portfolio
1343,"The risk of loss to the firm from inadequate or failed processes or systems, human factors or due to external events (for example, fraud) where the root cause is not due to credit or market risks.",What factors contribute to the risk of loss to the firm?,"inadequate or failed processes or systems, human factors or external events (for example, fraud) where the root cause not credit or market risks"
2232.a,"These developments have resulted in an increase in the value of the Aurion Shares held by Tertiary. The Company has therefore capitalised on this increase and the shares were sold in November 2017, resulting in a profit of £31,264 on the sale.",What have these developments led to?,an increase in the value of the Aurion Shares held by Tertiary
6130,"Given that this was Jeremy's second term a particularly rigorous review of his independence was carried out focussing on his contributions to Board discussions, challenges of management, experience of finance and capital markets and the overall mix of experience of the Board. It was agreed that he continued to be independent. It was unanimously agreed that his term be renewed for a further three years, subject to annual reappointment at the AGM.",What were the consequences of this being Jeremy's second term?,"a particularly rigorous review of his independence was carried out focussing on his contributions to Board discussions, challenges of management, experience of finance and capital markets and the overall mix of experience of the Board"
2485,10. The Executive Director shareholdings have increased during the period primarily due to the vesting of the 2014 LTIP awards.,What was the impact of the vesting of the 2014 LTIP awards?,The Executive Director shareholdings have increased during the period primarily
5078.2,"The Group has undertaken a sensitivity analysis across all CGUs, taking into consideration the impact on key impairment test assumptions arising from a range of possible future trading and economic scenarios.","What factors influence the impact on key impairment test assumptions, as considered in the Group's sensitivity analysis across all CGUs?",a range of possible future trading and economic scenarios
6136.b,"As a venture capital trust, most of the Company's day-to-day responsibilities are delegated to third parties and the Directors are all non-executive. Thus, not all the provisions of the UK Code are directly applicable to the Company. Apart from the matters referred to in the following paragraphs, the requirements of the UK Code were complied with throughout the period ended 28 February 2017.","What is the effect of most of the Company's day-to-day responsibilities being delegated to third parties, with all Directors being non-executive?",all the provisions of the UK Code are directly applicable to the Company ended 28 February
3822.a,5. Helen Grantham held an interim position during 2016 and therefore was not eligible to participate in the 2016-18 LTIP scheme. 6. Adjustment has been made to Pippa Wicks' grant salary due to a change in working hours during the performance period.,Why was Helen Grantham not eligible to participate in the 2016-18 LTIP scheme?,Helen Grantham held an interim position during 2016 a change in
5143,"We believe that it is still too early to quantify or determine with any certainty the impact on the Group of the UK leaving the European Union. However, given that the Group is a UK-based group whose sales are predominantly made in the UK, our current assessment is that Brexit will not have a significant impact on the Group, other than through its effect on foreign exchange rates to which it is exposed through the purchase of certain commodities.",What is the consequence of the Group being UK-based and predominantly selling in the UK?,"our current assessment is that Brexit will not have a significant impact on the Group, other than through its effect on foreign exchange rates to which it is exposed through the purchase of certain commodities"
5396.1,The changes to the Board have highlighted the strength of our succession planning activities which have allowed us to successfully navigate a number of changes without disruption.,"What has the strength of the succession planning activities, highlighted by the changes to the Board, enabled?",us to successfully navigate a number of changes without disruption
1512,"Long-term value creation through developing our oil assets, recovering monies owed for past sales and establishing the gas business. Therefore, PSP awards for 2018 will again be assessed 50% on relative TSR against our peer group, and 50% against absolute TSR targets.","What are the consequences of their long-term value creation efforts, including developing oil assets, recovering monies owed from past sales, and establishing the gas business?",", PSP awards for 2018 will again be assessed 50% on relative TSR against our peer group, and 50% against absolute TSR targets"
5178,"At 30 June 2017, a charge of $101 million was recognised in respect of the consolidated class action certification application filed in South Africa on behalf of former mineworkers (and dependants of deceased mineworkers) who contracted silicosis or tuberculosis as a result of working for various gold mining companies.",What was the cause of the former mineworkers contracting silicosis or tuberculosis?,working for various gold mining companies
771,"• A leading British personal Home insurer by in-force policies • Own brands in-force policies increased by 2.0% overall reduction in in-force policies of 3.8%, primarily due to partnerships.",What have partnerships primarily led to?,Own brands in-force policies increased by 2.0% overall reduction in in-force policies of 3.8%
3051.a,"For the reasons set out in the AIC Guide and as explained in the UK Code, the Board considers these provisions are not relevant to the position of the Company, being an externally-managed investment company. The Company has therefore not reported further in respect of these provisions.",What factors lead to the Board to consider these provisions are not relevant to the position of the Company?,externally-managed investment company The Company has not reported further in provisions
1290,Prior year adjustments totalling £4.4m arise primarily from adjustments to amounts provided following the filing of tax returns and as a result of the expiration of statutes of limitations and closure of tax authority audits.,What factors primarily explain why the prior year adjustments totaling £4.4 million arose?,to amounts provided following the filing of tax returns and the expiration of statutes of limitations and closure of tax authority audits
5389,Drilling rig contract renegotiation has led to full cycle gross project capital expenditure being further reduced to $2.3 billion.,What has the drilling rig contract renegotiation resulted in?,full cycle gross project capital expenditure being further reduced to $2.3billion
1384,Costs incurred as a result of senior management departures amounted to £1.0 million.,What was the reason for incurring the costs?,Co senior management departures £1.0 million
1150,"The Group has a net deferred tax asset of US$1,297.5 million at 31 December 2017 (2016: US$1,111.4 million). The increase in deferred tax asset primarily arises due to new UK tax losses and allowances generated in the year.",What two factors primarily contributed to the increase in deferred tax asset?,new UK tax losses and allowances generated in the year
6172.b,Management believes focusing on Underlying EBITDA more closely reflects the operating cash generative capacity and hence the underlying performance of the Group's business. Management also uses this measure because financing structures and tax regimes differ across the Group's assets and substantial components of the Group's tax and interest charges are levied at a Group level rather than an operational level.,What factors account for the Group's use of Underlying EBITDA?,the operating cash generative capacity and the underlying performance of the Group's business financing structures and tax regimes differ
8901,The strong growth in the valuation of the portfolio has seen the loan to value ratio fall to 52.9% (2016: 53.7%) despite the total level of net debt rising by £64.6 million in the year due to the cost of acquisitions and capital expenditure and the conversion of £19.3 million convertible bonds in the year.,What caused the loan-to-value ratio to decrease to 52.9% despite a £64.6 million increase in net debt during the year?,the cost of acquisitions and capital expenditure and the conversion of £19.3 million convertible bonds in the year
1401,"We believe that the combination of our increasing customer insight, data capability and membership will be extremely powerful, helping us to focus our efforts on rewarding, retaining and growing our target customer base and deepening our relationship with them.","What will the combination of increasing customer insight, strong data capability, and membership facilitate?","us to focus our efforts on rewarding, retaining and growing our target customer base and deepening our relationship with them"
6028.b,"As the proposals remain in draft, it is uncertain what the final requirements and timing will be. Under the BoE's statement of policy on MREL, the BoE will set MREL for UK G-SIBs as necessary to implement the TLAC standard and institution or group-specific MREL requirements will depend on the preferred resolution strategy for that institution or group.",What are the implications of the BoE's statement of policy on MREL?,the BoE will set MREL for UK G-SIBs as necessary to implement the TLAC standard and institution or group-specific MREL requirements will depend on the preferred resolution strategy for that institution or group
6132.b,"The US Dollar PGM basket price (including by-products) increased by 6% compared to the 2016 average price, resulting in an increase in revenue of $89 million. It should be noted that whilst the US Dollar basket price increased compared to 2016, in Rand terms the basket price (including by-products) decreased by 3% driven by the stronger Rand.",What caused the 3% decrease in basket price (including by-products) in Rand terms?,an increase in revenue of $89 million the stronger Rand
825,"• The business management system may be inadequate or may not be sufficiently complied with. • Specific risks for 2018: unable to attract, challenge or retain key staff due to lack of affordability to pursue all the growth opportunities within the portfolio increasing competition for talent.","What renders the Company unable to attract, challenge or retain key staff?",lack of affordability to pursue all the growth opportunities within the portfolio increasing competition for talent
6133,"Colin Jones is on different arrangements as described elsewhere in this report and the details for the incoming CFO have not been agreed at this time, therefore the only chart shown below is for Andrew Rashbass, the CEO.","What is the reason for the only chart shown below being for Andrew Rashbass, the CEO?",Colin Jones is on different arrangements as described elsewhereinthis report and the details for the incoming CFOhave not been agreed at this time
5374.1.b,"Retail expenses grew 3% to £518.6m, driven primarily by content and staff cost increases. Costs in Online grew £15.6m or 5% to £339.8m, due to a 14% increase in marketing investment.",What accounts for the £15.6m (or 5%) growth in costs in Online to £339.8m?,a 14% increase in marketing investment
6042,"The Company is subject to various laws and regulations by virtue of its status as a Company registered under the Companies (Jersey) Law 1991, as an investment company and its listing on the London Stock Exchange. A serious breach of regulatory rules may lead to suspension from the London Stock Exchange or a qualified Audit Report. Other control failures, either by the Manager or any other of the Company's service providers, may result in operational or reputational problems, erroneous disclosures or loss of assets through fraud, as well as breaches of regulations.",What are the implications of the Company being registered as an investment company under the Companies (Jersey) Law 1991?,"is subject to various laws and regulations A breach of from the Stock Exchange or a qualified Audi or , roneous disclosure or loss of assets"
1531.b,"* In 2016 we reclassified certain joint ventures as joint operations. As a result, 900 employees are listed in our overall headcount, however we do not currently collect diversity information for these joint operations, therefore they are omitted from this data.",What is the consequence of not currently collecting diversity information for these joint operations?,900 employees are listed in our overall headcount they are omitted from this data
972,"Audit committee performance and effectiveness. As outlined in the corporate governance report on page 29, the Board and each of the committees formally evaluate their own performance and effectiveness annually. The Committee therefore considers itself to be effective.",Why does the Committee consider itself effective?,"corporate governance report on page 29, the Board and each of the committees formally evaluate their own performance and effectiveness annually"
1923.a,"People costs continue to be the largest component of operating expenses and have risen 31% year-on-year due to new store growth and the further expansion of our specialist support functions. Occupancy costs increased 19% to £30.9 million, as a result of the store openings.",What was the consequence of new store growth and the further expansion of their specialist support functions?,People costs continue to be the largest component of operating expenses and have risen 31% year-on-year
5393.1,The final piece in the return picture was the effect of currencies. The weakening Pound in the months following the Brexit vote in June 2016 contributed to your Company's returns in the 2016 financial year.,What did the Company's returns in the 2016 financial year result from?,The weakening Pound in the months following the Brexit vote in June 2016
5007.3,"As the Manager takes advantage of new fund, co-investment and secondary opportunities over the coming months, we expect that a moderate level of gearing will be achieved.",What does the expectation of achieving a moderate level of gearing result from?,"As the Manager takes advantage of new fund, co-investment and secondary opportunities over the coming months"
6139.1,"Throughout the Strategic Report, and consistent with prior years, underlying and other alternative performance measures are used to describe the Group's performance. These are not recognised under IFRS or other generally accepted accounting principles (GAAP). The Executive Board of the Group manages and assesses the performance of the business on these measures and believes they are more representative of ongoing trading, facilitate meaningful year on year comparisons and hence provide more useful information to shareholders.",Why does the executive group believe that these measures offer more valuable information to shareholders?,"The Board of the Group manages and assesses the performance of the business these measures believes they are more representative of ongoing trading, facilitate meaningful year on year comparisons"
754.a,"These testimonials and commendations are of direct value to our shareholders because they signal the continued and growing preference for our brand. Brand reputation and the expressed demand and encouragement from our clients in 2017 has led us to open new offices in Portishead, Birmingham and Dumfries.",What causes these testimonials and commendations to be of direct value to their shareholders?,they signal the continued and growing preference for our brand
3908,The return on capital employed rose in the current year to 19.3% from 17.1% in 2016. Free cash flow increased to £83.0m (2016: £60.5m) as a result of our improved profitability and in spite of increased capital expenditure to support the future growth of the business.,What caused free cash flow to increase to £83.0 million in 2017?,our improved profitability and spite of increased capital expenditure to support the future growth of the business
1097,"As in India, prices in the Bangladesh market were under pressure during the first half of the year due to high levels of prior year's stock remaining unsold. Import tariff levels were raised again during the year and prices recovered well in the third quarter and remained ﬁrm.",What was the effect of high levels of prior year's stock remaining unsold?,"As in India, prices in the Bangladesh market were under pressure during the first half of the year"
2447,"We see significant and growing opportunities for our software to enhance the performance of businesses in construction and other sectors, by improving the timeliness, cost-efficiency and risk profiles of customers' projects. Thanks to the dedication and skills of our talented colleagues, Elecosoft is increasingly seen as a market-leading provider of construction software and training, across all phases of a construction project and beyond, in the on-going lifecycle of buildings with an excellent reputation for developing and delivering market leading software to our customers.",What is the impact of the dedication and skills of the colleagues?,"Elecosoft is increasingly seen as a market-leading provider of construction software and training, across all phases of a construction project and beyond, in the on-going lifecycle of buildings with an excellent reputation for developing and delivering market leading software to our customers"
1304,"Developing and upgrading the energy infrastructure in the UK and Ireland is an essential part of providing the energy people need. As a responsible developer and operator, SSE therefore strives to develop projects responsibly, listening to stakeholders and responding in a balanced way.",What are the implications of SSE being a responsible developer and operator?,"Devping and upgrading the SSE therefore strives to develop projects responsibly, listening to stakeholders and responding in a balanced way"
766,"Settlement of share option arrangements As a consequence of the Company's admission to AIM, certain share option arrangements of the Company vested.",What was the effect of the Company's admission to AIM?,of share option arrangements the Company vest
3884.b,"Appointment of Chief Financial Officer and Non-executive Director In March 2017 the Committee appointed David Harris as Chief Financial Officer. However, unfortunately in August 2017 David Harris resigned from the Board due to health reasons. Subsequently the Committee appointed David Thomps on as Chief Financial Officer in September 2017.",Why did the Committee appoint David Thompson as Chief Financial Officer in September 2017?,David Harris resigned from the Board health reasons
3228,"A share-based payments charge of £4.5m (2016: £2.5m) was recognised during the year, including national insurance costs ('NI') on potential employee gains where applicable. The year-on-year increase in the charge was primarily due to further awards made in June 2016 under the Performance Share Plan and the Deferred Annual Bonus",What led to the year-on-year increase in the charge?,further awards made in June 2016 under the Performance Share Plan and the Deferred Annual Bonus
